cell_id,route,c2_scope,problem,panel,N,p,s,K,s_upper_bound,design,law,sparsity_information,cell_index,n_records,n_ok,n_numerical_failure,n_selection_failure_empty,n_program_or_schema_error,n_other_status,n_empty_selection,n_interval_reportable,n_total_failure,n_containment,containment,containment_se,n_containment_selected,containment_selected,containment_selected_se,n_containment_candidate_raw_field,n_containment_selected_raw_naive,n_exact_recovery,exact_recovery,exact_recovery_se,n_exact_recovery_recomputed_ok_only,n_recovery_field_vs_recomputed_mismatch,n_naive_recovery_bug,naive_recovery_bug_excess,n_strict_simultaneous_coverage,strict_simultaneous_coverage,strict_simultaneous_coverage_se,n_coverage_conditional_numerator,n_coverage_numerator_not_subset_of_recovery,coverage_conditional_on_exact_recovery,coverage_conditional_on_exact_recovery_se,coverage_conditional_denominator,n_active_joint_coverage_field,mean_interval_width,mean_interval_width_se,mean_interval_width_n,n_width_missing_among_ok,n_computational_failure,computational_failure_rate,computational_failure_rate_se,false_negative_count_reportable,false_negative_count_including_empty_selection,false_negative_count_including_all_nonok,false_negative_denominator_reportable_records,false_negative_denominator_all_records,false_negative_rate_per_active_coord_reportable,false_negative_rate_per_active_coord_all,n_records_with_any_false_negative,false_positive_count,n_records_with_any_false_positive,false_positive_rate_per_record_reportable,n_tail_boundary_hits_positive,false_negative_rate_per_active_coord_reportable_se,false_negative_rate_per_active_coord_all_se,false_negative_record_rate_reportable,false_negative_record_rate_reportable_se,false_negative_record_rate_all,false_negative_record_rate_all_se,false_positive_record_rate_reportable,false_positive_record_rate_reportable_se,empty_selection_rate,empty_selection_rate_se,n_ok_rate,n_ok_rate_se
rank_N1000_p2000_s3_identity_law1,known_s,interior,rank,IDENTITY_REFERENCE,1000,2000,3,6,6,identity,1,exact_s_known,36,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,953,0.953,0.0066926079,953,0,0.953,0.0066926079,1000,953,0.1582420308,0.0001994113,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_identity_law1,unknown_s,interior,rank,IDENTITY_REFERENCE,1000,2000,3,6,6,identity,1,upper_bound_K_known,36,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,999,0.999,0.0009994999,999,0,999,0,952,0.952,0.0067598817,952,0,0.952952953,0.0066991418,999,953,0.1582404918,0.0001993896,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,1,1,0.001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0009994999,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_identity_law2,known_s,interior,rank,IDENTITY_REFERENCE,1000,2000,3,6,6,identity,2,exact_s_known,37,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,946,0.946,0.0071473072,946,0,0.946,0.0071473072,1000,946,0.136433422,0.0001993378,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_identity_law2,unknown_s,interior,rank,IDENTITY_REFERENCE,1000,2000,3,6,6,identity,2,upper_bound_K_known,37,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,946,0.946,0.0071473072,946,0,0.946,0.0071473072,1000,946,0.136433422,0.0001993378,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_identity_law3,known_s,interior,rank,IDENTITY_REFERENCE,1000,2000,3,6,6,identity,3,exact_s_known,38,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,967,0.967,0.0056489822,967,0,0.967,0.0056489822,1000,967,0.1483809358,0.0001978146,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_identity_law3,unknown_s,interior,rank,IDENTITY_REFERENCE,1000,2000,3,6,6,identity,3,upper_bound_K_known,38,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,967,0.967,0.0056489822,967,0,0.967,0.0056489822,1000,967,0.1483809358,0.0001978146,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_identity_law4,known_s,interior,rank,IDENTITY_REFERENCE,1000,2000,3,6,6,identity,4,exact_s_known,39,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,948,0.948,0.007021111,948,0,0.948,0.007021111,1000,948,0.2031460205,0.0002957647,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_identity_law4,unknown_s,interior,rank,IDENTITY_REFERENCE,1000,2000,3,6,6,identity,4,upper_bound_K_known,39,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,948,0.948,0.007021111,948,0,0.948,0.007021111,1000,948,0.2031460205,0.0002957647,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_identity_law5,known_s,interior,rank,IDENTITY_REFERENCE,1000,2000,3,6,6,identity,5,exact_s_known,40,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,951,0.951,0.006826346,951,0,0.951,0.006826346,1000,951,0.3161053908,0.0005778247,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_identity_law5,unknown_s,interior,rank,IDENTITY_REFERENCE,1000,2000,3,6,6,identity,5,upper_bound_K_known,40,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,951,0.951,0.006826346,951,0,0.951,0.006826346,1000,951,0.3161053908,0.0005778247,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_identity_law6,known_s,interior,rank,IDENTITY_REFERENCE,1000,2000,3,6,6,identity,6,exact_s_known,41,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,946,0.946,0.0071473072,946,0,0.946,0.0071473072,1000,946,0.1816648852,0.0002793369,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_identity_law6,unknown_s,interior,rank,IDENTITY_REFERENCE,1000,2000,3,6,6,identity,6,upper_bound_K_known,41,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,946,0.946,0.0071473072,946,0,0.946,0.0071473072,1000,946,0.1816648852,0.0002793369,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_toeplitz_law1,known_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,toeplitz,1,exact_s_known,42,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,944,0.944,0.0072707634,944,0,0.944,0.0072707634,1000,944,0.1578532153,0.0002041606,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_toeplitz_law1,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,toeplitz,1,upper_bound_K_known,42,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,944,0.944,0.0072707634,944,0,0.944,0.0072707634,1000,944,0.1578532153,0.0002041606,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_toeplitz_law2,known_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,toeplitz,2,exact_s_known,43,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,959,0.959,0.0062704864,959,0,0.959,0.0062704864,1000,959,0.1364980803,0.0002060266,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_toeplitz_law2,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,toeplitz,2,upper_bound_K_known,43,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,999,0.999,0.0009994999,999,0,999,0,958,0.958,0.0063431853,958,0,0.958958959,0.0062766289,999,959,0.1364994247,0.00020605,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,1,1,0.001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0009994999,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_toeplitz_law3,known_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,toeplitz,3,exact_s_known,44,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,959,0.959,0.0062704864,959,0,0.959,0.0062704864,1000,959,0.1485445435,0.0001908756,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_toeplitz_law3,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,toeplitz,3,upper_bound_K_known,44,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,999,0.999,0.0009994999,999,0,999,0,958,0.958,0.0063431853,958,0,0.958958959,0.0062766289,999,959,0.1485520787,0.0001908434,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,1,1,0.001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0009994999,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_toeplitz_law4,known_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,toeplitz,4,exact_s_known,45,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,958,0.958,0.0063431853,958,0,0.958,0.0063431853,1000,958,0.2031043849,0.0003120738,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_toeplitz_law4,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,toeplitz,4,upper_bound_K_known,45,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,958,0.958,0.0063431853,958,0,0.958,0.0063431853,1000,958,0.2031043849,0.0003120738,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_toeplitz_law5,known_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,toeplitz,5,exact_s_known,46,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,959,0.959,0.0062704864,959,0,0.959,0.0062704864,1000,959,0.3158038756,0.0005896808,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_toeplitz_law5,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,toeplitz,5,upper_bound_K_known,46,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,959,0.959,0.0062704864,959,0,0.959,0.0062704864,1000,959,0.3158038756,0.0005896808,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_toeplitz_law6,known_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,toeplitz,6,exact_s_known,47,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,949,0.949,0.006956939,949,0,0.949,0.006956939,1000,949,0.1820423604,0.0002702759,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_toeplitz_law6,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,toeplitz,6,upper_bound_K_known,47,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,949,0.949,0.006956939,949,0,0.949,0.006956939,1000,949,0.1820423604,0.0002702759,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_tridiag_law1,known_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,tridiag,1,exact_s_known,48,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,971,0.971,0.0053065054,971,0,0.971,0.0053065054,1000,971,0.1576887042,0.0002072657,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_tridiag_law1,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,tridiag,1,upper_bound_K_known,48,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,999,0.999,0.0009994999,999,0,999,0,970,0.97,0.0053944416,970,0,0.970970971,0.0053117379,999,971,0.1576953394,0.0002075589,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,1,1,0.001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0009994999,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_tridiag_law2,known_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,tridiag,2,exact_s_known,49,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,956,0.956,0.0064856765,956,0,0.956,0.0064856765,1000,956,0.1367342389,0.0001901745,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_tridiag_law2,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,tridiag,2,upper_bound_K_known,49,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,956,0.956,0.0064856765,956,0,0.956,0.0064856765,1000,956,0.1367342389,0.0001901745,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_tridiag_law3,known_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,tridiag,3,exact_s_known,50,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,946,0.946,0.0071473072,946,0,0.946,0.0071473072,1000,946,0.1484774809,0.0002012918,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_tridiag_law3,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,tridiag,3,upper_bound_K_known,50,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,946,0.946,0.0071473072,946,0,0.946,0.0071473072,1000,946,0.1484774809,0.0002012918,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_tridiag_law4,known_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,tridiag,4,exact_s_known,51,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,971,0.971,0.0053065054,971,0,0.971,0.0053065054,1000,971,0.2033644455,0.000290158,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_tridiag_law4,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,tridiag,4,upper_bound_K_known,51,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,971,0.971,0.0053065054,971,0,0.971,0.0053065054,1000,971,0.2033644455,0.000290158,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_tridiag_law5,known_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,tridiag,5,exact_s_known,52,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,960,0.96,0.0061967734,960,0,0.96,0.0061967734,1000,960,0.3147891387,0.0005597911,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_tridiag_law5,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,tridiag,5,upper_bound_K_known,52,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,960,0.96,0.0061967734,960,0,0.96,0.0061967734,1000,960,0.3147891387,0.0005597911,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_tridiag_law6,known_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,tridiag,6,exact_s_known,53,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,967,0.967,0.0056489822,967,0,0.967,0.0056489822,1000,967,0.1821522179,0.0002754617,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N1000_p2000_s3_tridiag_law6,unknown_s,interior,rank,CORRELATED_STRESS,1000,2000,3,6,6,tridiag,6,upper_bound_K_known,53,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,967,0.967,0.0056489822,967,0,0.967,0.0056489822,1000,967,0.1821522179,0.0002754617,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_identity_law1,known_s,interior,rank,IDENTITY_REFERENCE,2000,5000,20,40,40,identity,1,exact_s_known,90,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,957,0.957,0.0064149045,957,0,0.957,0.0064149045,1000,957,0.1408394787,9.75789e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_identity_law1,unknown_s,interior,rank,IDENTITY_REFERENCE,2000,5000,20,40,40,identity,1,upper_bound_K_known,90,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,957,0.957,0.0064149045,957,0,0.957,0.0064149045,1000,957,0.1408394787,9.75789e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_identity_law2,known_s,interior,rank,IDENTITY_REFERENCE,2000,5000,20,40,40,identity,2,exact_s_known,91,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,955,0.955,0.006555532,955,0,0.955,0.006555532,1000,955,0.1222383483,9.79483e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_identity_law2,unknown_s,interior,rank,IDENTITY_REFERENCE,2000,5000,20,40,40,identity,2,upper_bound_K_known,91,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,955,0.955,0.006555532,955,0,0.955,0.006555532,1000,955,0.1222383483,9.79483e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_identity_law3,known_s,interior,rank,IDENTITY_REFERENCE,2000,5000,20,40,40,identity,3,exact_s_known,92,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,963,0.963,0.0059691708,963,0,0.963,0.0059691708,1000,963,0.1323227066,9.40696e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_identity_law3,unknown_s,interior,rank,IDENTITY_REFERENCE,2000,5000,20,40,40,identity,3,upper_bound_K_known,92,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,963,0.963,0.0059691708,963,0,0.963,0.0059691708,1000,963,0.1323227066,9.40696e-05,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_identity_law4,known_s,interior,rank,IDENTITY_REFERENCE,2000,5000,20,40,40,identity,4,exact_s_known,93,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,945,0.945,0.0072093689,945,0,0.945,0.0072093689,1000,945,0.1817223349,0.0001547979,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_identity_law4,unknown_s,interior,rank,IDENTITY_REFERENCE,2000,5000,20,40,40,identity,4,upper_bound_K_known,93,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,945,0.945,0.0072093689,945,0,0.945,0.0072093689,1000,945,0.1817223349,0.0001547979,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_identity_law5,known_s,interior,rank,IDENTITY_REFERENCE,2000,5000,20,40,40,identity,5,exact_s_known,94,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,969,0.969,0.0054807846,969,0,0.969,0.0054807846,1000,969,0.283796199,0.0003068159,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rank_N2000_p5000_s20_identity_law5,unknown_s,interior,rank,IDENTITY_REFERENCE,2000,5000,20,40,40,identity,5,upper_bound_K_known,94,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,969,0.969,0.0054807846,969,0,0.969,0.0054807846,1000,969,0.283796199,0.0003068159,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
